,movieId,title,genres,key,year,n_ratings,mean_rating
299,299,"Queen Margot (Reine Margot, La)",Drama|Romance,"Queen Margot (Reine Margot, La)",1994,1564,3.75
300,300,The Quick and the Dead,Action|Thriller|Western,"Quick and the Dead, The (1995)",1995,6945,3.0401727861771057
301,301,Roommates,Comedy|Drama,Roommates,1995,724,3.1988950276243093
302,302,Ready to Wear (Pret-A-Porter),Comedy,Ready to Wear (Pret-A-Porter),1994,3429,2.706036745406824
303,303,Three Colors: Red (Trois couleurs: Rouge),Drama,Three Colors: Red (Trois couleurs: Rouge),1994,7252,4.089561500275786
304,304,Three Colors: Blue (Trois couleurs: Bleu),Drama,Three Colors: Blue (Trois couleurs: Bleu),1993,6676,3.9931845416417016
305,305,Three Colors: White (Trzy kolory: Bialy),Comedy|Drama,Three Colors: White (Trzy kolory: Bialy),1994,5170,3.913249516441006
306,306,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",Drama,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",1994,459,3.636165577342048
307,307,Rent-a-Kid,Comedy,Rent-a-Kid,1995,245,2.76734693877551
308,308,Relative Fear,Horror|Thriller,Relative Fear,1994,81,2.6604938271604937
309,309,Stuart Saves His Family,Comedy,Stuart Saves His Family,1995,1325,2.620377358490566
310,310,The Swan Princess,Animation|Children,The Swan Princess,1994,1173,3.02387041773231
311,311,The Secret of Roan Inish,Children|Drama|Fantasy|Mystery,The Secret of Roan Inish,1994,4124,3.8490543161978663
312,312,The Specialist,Action|Drama|Thriller,The Specialist,1994,11164,2.9020512361160873
313,313,Stargate,Action|Adventure|Sci-Fi,Stargate,1994,31799,3.3542249756281644
314,314,The Santa Clause,Comedy|Drama|Fantasy,The Santa Clause,1994,16183,3.1460792189334486
315,315,The Shawshank Redemption,Crime|Drama,The Shawshank Redemption,1994,63366,4.446990499637029
316,316,Shallow Grave,Comedy|Drama|Thriller,Shallow Grave,1994,7180,3.7844707520891365
317,317,Suture,Film-Noir|Thriller,Suture,1993,319,3.249216300940439
318,318,Strawberry and Chocolate (Fresa y chocolate),Drama,Strawberry and Chocolate (Fresa y chocolate),1993,922,3.761930585683297
319,319,Swimming with Sharks,Comedy|Drama,Swimming with Sharks,1995,2986,3.6972538513060953
320,320,The Sum of Us,Comedy|Drama,The Sum of Us,1994,469,3.6865671641791047
321,321,National Lampoon's Senior Trip,Comedy,National Lampoon's Senior Trip,1995,1036,2.6462355212355213
322,322,To Live (Huozhe),Drama,To Live (Huozhe),1994,1333,4.081020255063766
323,323,Tank Girl,Action|Comedy|Sci-Fi,Tank Girl,1995,7159,2.8063276993993576
324,324,Tales from the Crypt Presents: Demon Knight,Horror|Thriller,Tales from the Crypt Presents: Demon Knight,1995,2427,3.15306963329213
325,325,Star Trek: Generations,Adventure|Drama|Sci-Fi,Star Trek: Generations,1994,26404,3.3296280866535373
326,326,Tales from the Hood,Action|Crime|Horror,Tales from the Hood,1995,1536,2.8082682291666665
327,327,Tom & Viv,Drama,Tom & Viv,1994,559,3.2853309481216457
328,328,Village of the Damned,Horror|Sci-Fi,Village of the Damned (1995),1995,2085,2.7609112709832133
329,329,Tommy Boy,Comedy,Tommy Boy,1995,10962,3.3484765553731073
330,330,Vanya on 42nd Street,Drama,Vanya on 42nd Street,1994,1638,3.8192918192918195
331,331,Underneath,Mystery|Thriller,Underneath,1995,397,3.2632241813602016
332,332,The Walking Dead,Drama|War,"Walking Dead, The (1995)",1995,295,2.8508474576271188
333,333,What's Eating Gilbert Grape,Drama,What's Eating Gilbert Grape,1993,17881,3.75583021083832
334,334,Virtuosity,Action|Sci-Fi|Thriller,Virtuosity,1995,4652,2.994733447979364
335,335,While You Were Sleeping,Comedy|Romance,While You Were Sleeping,1995,23214,3.500344619626088
336,336,The War,Adventure|Drama|War,"War, The (1994)",1994,1467,3.3752556237218814
337,337,Double Happiness,Drama,Double Happiness,1994,400,3.59375
338,338,Muriel's Wedding,Comedy,Muriel's Wedding,1994,11690,3.5099657827202737
339,339,The Baby-Sitters Club,Children,The Baby-Sitters Club,1995,934,2.6461456102783725
340,340,Ace Ventura: Pet Detective,Comedy,Ace Ventura: Pet Detective,1994,38226,2.9823418615601947
341,341,"The Adventures of Priscilla, Queen of the Desert",Comedy|Drama,"The Adventures of Priscilla, Queen of the Desert",1994,10312,3.6495830100853373
342,342,Backbeat,Drama|Musical,Backbeat,1993,1129,3.429140832595217
343,343,Bitter Moon,Drama|Film-Noir|Romance,Bitter Moon,1992,1542,3.4121271076523993
344,344,Bullets Over Broadway,Comedy,Bullets Over Broadway,1994,8038,3.700734013436178
345,345,Clear and Present Danger,Action|Crime|Drama|Thriller,Clear and Present Danger,1994,29571,3.6603090866051198
346,346,The Client,Drama|Mystery|Thriller,The Client,1994,15833,3.4674098402071625
347,347,"Corrina, Corrina",Comedy|Drama|Romance,"Corrina, Corrina",1994,3667,3.304745023179711
348,348,Crooklyn,Comedy|Drama,Crooklyn,1994,1343,3.2598659717051377
349,349,The Crow,Action|Crime|Fantasy|Thriller,The Crow,1994,16524,3.513586298717018
350,350,Cobb,Drama,Cobb,1994,1237,3.1576394502829426
351,351,The Flintstones,Children|Comedy|Fantasy,The Flintstones,1994,9939,2.433494315323473
352,352,Forrest Gump,Comedy|Drama|Romance|War,Forrest Gump,1994,66172,4.029000181345584
353,353,Four Weddings and a Funeral,Comedy|Romance,Four Weddings and a Funeral,1994,27699,3.6511065381421712
354,354,Higher Learning,Drama,Higher Learning,1995,2273,3.249450065992081
355,355,I Like It Like That,Comedy|Drama|Romance,I Like It Like That,1994,277,3.292418772563177
356,356,I Love Trouble,Action|Comedy,I Love Trouble (1994),1994,2101,2.733698238933841
357,357,It Could Happen to You,Comedy|Drama|Romance,It Could Happen to You,1994,4993,3.3380733026236733
358,358,The Jungle Book,Adventure|Children|Romance,"Jungle Book, The (1994)",1994,7629,3.397168698387731
359,359,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,643,3.9937791601866253
360,360,The Lion King,Adventure|Animation|Children|Drama|Musical|IMAX,The Lion King,1994,38991,3.779090046420969
361,361,Little Buddha,Drama,Little Buddha,1993,1825,3.176986301369863
362,362,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994,2628,2.956240487062405
363,363,The Mask,Action|Comedy|Crime|Fantasy,The Mask,1994,34384,3.1747178920428105
364,364,Maverick,Adventure|Comedy|Western,Maverick,1994,17062,3.410737310983472
365,365,Mrs. Parker and the Vicious Circle,Drama,Mrs. Parker and the Vicious Circle,1994,1120,3.3151785714285715
366,366,Naked Gun 33 1/3: The Final Insult,Action|Comedy,Naked Gun 33 1/3: The Final Insult,1994,14261,2.9555080288899798
367,367,The Paper,Comedy|Drama,The Paper,1994,4313,3.25863667980524
368,368,Reality Bites,Comedy|Drama|Romance,Reality Bites,1994,8010,3.252059925093633
369,369,Red Rock West,Thriller,Red Rock West,1992,3527,3.7819676779132405
370,370,Richie Rich,Children|Comedy,Richie Rich,1994,4965,2.424773413897281
371,371,Safe Passage,Drama,Safe Passage,1994,254,3.2716535433070866
372,372,The River Wild,Action|Thriller,The River Wild,1994,11294,3.281609704267753
373,373,Speed,Action|Romance|Thriller,Speed,1994,41562,3.4932029257494825
374,374,Speechless,Comedy|Romance,Speechless,1994,2342,3.1270281810418448
375,375,Timecop,Action|Sci-Fi|Thriller,Timecop,1994,5470,2.723583180987203
376,376,True Lies,Action|Adventure|Comedy|Romance|Thriller,True Lies,1994,43159,3.4911490071595725
377,377,When a Man Loves a Woman,Drama|Romance,When a Man Loves a Woman,1994,4925,3.404263959390863
378,378,Wolf,Drama|Horror|Romance|Thriller,Wolf (1994),1994,5419,3.0356154272005904
379,379,Wyatt Earp,Western,Wyatt Earp,1994,5025,3.195323383084577
380,380,Bad Company,Action|Crime|Drama,Bad Company (1995),1995,771,2.976005188067445
381,381,A Man of No Importance,Drama,A Man of No Importance,1994,128,3.5703125
382,382,S.F.W.,Drama,S.F.W.,1994,357,2.819327731092437
383,383,A Low Down Dirty Shame,Action|Comedy,A Low Down Dirty Shame,1994,701,2.6661911554921542
384,384,Boys Life,Drama,Boys Life,1995,551,3.5544464609800364
385,385,"Colonel Chabert, Le",Drama|Romance|War,"Colonel Chabert, Le",1994,201,3.487562189054726
386,386,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,Faster Pussycat! Kill! Kill!,1965,814,3.4305896805896805
387,387,Jason's Lyric,Crime|Drama,Jason's Lyric,1994,427,3.15807962529274
388,388,The Secret Adventures of Tom Thumb,Adventure|Animation,The Secret Adventures of Tom Thumb,1993,275,3.3127272727272725
389,389,Street Fighter,Action|Adventure|Fantasy,Street Fighter,1994,2041,1.8672219500244978
390,390,Coldblooded,Comedy,Coldblooded,1995,132,3.3333333333333335
391,391,Desert Winds,Drama|Fantasy|Romance,Desert Winds,1995,13,3.076923076923077
392,392,Fall Time,Drama,Fall Time,1995,26,2.5
393,393,The Fear,Horror,The Fear,1995,92,2.1847826086956523
394,394,Frank and Ollie,Documentary,Frank and Ollie,1995,51,3.3823529411764706
395,395,Girl in the Cadillac,Drama,Girl in the Cadillac,1995,10,2.25
396,396,Homage,Drama,Homage,1995,28,2.517857142857143
397,397,Mirage,Action|Thriller,Mirage (1995),1995,19,3.236842105263158
398,398,Open Season,Comedy,Open Season (1996),1996,60,2.925
399,399,Two Crimes (Dos crímenes),Comedy|Crime|Drama,Two Crimes (Dos crímenes),1995,13,1.8461538461538463
400,400,Brother Minister: The Assassination of Malcolm X,Documentary,Brother Minister: The Assassination of Malcolm X,1994,81,3.2962962962962963
401,401,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994,3554,2.450056274620146
402,402,Federal Hill,Drama,Federal Hill,1994,66,3.0833333333333335
403,403,In the Mouth of Madness,Horror|Thriller,In the Mouth of Madness,1995,1800,3.145
404,404,8 Seconds,Drama,8 Seconds,1994,652,3.2384969325153374
405,405,Above the Rim,Crime|Drama,Above the Rim,1994,431,3.023201856148492
406,406,Addams Family Values,Children|Comedy|Fantasy,Addams Family Values,1993,18618,2.9920775593511655
407,407,Martin Lawrence: You So Crazy,Comedy|Documentary,Martin Lawrence: You So Crazy,1994,113,2.774336283185841
408,408,The Age of Innocence,Drama,"Age of Innocence, The (1993)",1993,4521,3.568237115682371
409,409,Airheads,Comedy,Airheads,1994,6105,2.7982800982800984
410,410,The Air Up There,Comedy,The Air Up There,1994,865,2.623699421965318
411,411,Another Stakeout,Comedy|Thriller,Another Stakeout,1993,3217,2.8197078023002797
412,412,Bad Girls,Western,Bad Girls,1994,1774,2.705467869222097
413,413,Barcelona,Comedy|Romance,Barcelona,1994,3301,3.516207209936383
414,414,Being Human,Drama,Being Human,1993,685,2.705839416058394
415,415,The Beverly Hillbillies,Comedy,The Beverly Hillbillies,1993,4542,2.4929546455306033
416,416,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,Beverly Hills Cop III,1994,14934,2.7498660774072587
417,417,Black Beauty,Adventure|Children|Drama,Black Beauty (1994),1994,1748,3.3083524027459954
418,418,Blink,Thriller,Blink,1994,1412,3.2411473087818696
419,419,Blown Away,Action|Thriller,Blown Away (1994),1994,2304,3.008029513888889
420,420,Blue Chips,Drama,Blue Chips,1994,742,2.7142857142857144
421,421,Blue Sky,Drama|Romance,Blue Sky,1994,882,3.479591836734694
422,422,Body Snatchers,Horror|Sci-Fi|Thriller,Body Snatchers,1993,3314,3.113458056729028
423,423,Boxing Helena,Drama|Mystery|Romance|Thriller,Boxing Helena,1993,3407,2.5410918696800704
424,424,A Bronx Tale,Drama,A Bronx Tale,1993,4919,3.8195771498272006
425,425,Cabin Boy,Comedy,Cabin Boy,1994,1483,2.360418071476736
426,426,Calendar Girl,Comedy|Drama,Calendar Girl,1993,252,2.3273809523809526
427,427,Carlito's Way,Crime|Drama,Carlito's Way,1993,8946,3.695059244355019
428,428,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,City Slickers II: The Legend of Curly's Gold,1994,12819,2.735470785552695
429,429,Clean Slate,Comedy,Clean Slate,1994,1242,2.9239130434782608
430,430,Cliffhanger,Action|Adventure|Thriller,Cliffhanger,1993,24940,3.0573376102646352
431,431,Coneheads,Comedy|Sci-Fi,Coneheads,1993,13911,2.5935590539860542
432,432,Color of Night,Drama|Thriller,Color of Night,1994,1239,2.6073446327683616
433,433,Cops and Robbersons,Comedy,Cops and Robbersons,1994,1835,2.616076294277929
434,434,The Cowboy Way,Action|Comedy|Drama,The Cowboy Way,1994,1054,2.7120493358633775
435,435,Dangerous Game,Drama,Dangerous Game,1993,53,2.5660377358490565
436,436,Dave,Comedy|Romance,Dave,1993,19297,3.603979893247655
437,437,Dazed and Confused,Comedy,Dazed and Confused,1993,8035,3.685252022401991
438,438,Demolition Man,Action|Adventure|Sci-Fi,Demolition Man,1993,18307,3.0436171956082374
439,439,The Endless Summer 2,Adventure|Documentary,The Endless Summer 2,1994,587,3.348381601362862
440,440,Even Cowgirls Get the Blues,Comedy|Romance,Even Cowgirls Get the Blues,1993,1299,2.4226327944572748
441,441,Fatal Instinct,Comedy,Fatal Instinct,1993,1893,2.8864236661384046
442,442,Farewell My Concubine (Ba wang bie ji),Drama|Romance,Farewell My Concubine (Ba wang bie ji),1993,3752,3.8937899786780386
443,443,The Favor,Comedy|Romance,The Favor,1994,223,2.506726457399103
444,444,Fearless,Drama,Fearless,1993,3013,3.5612346498506473
445,445,Fear of a Black Hat,Comedy,Fear of a Black Hat,1994,684,3.473684210526316
446,446,With Honors,Comedy|Drama,With Honors,1994,2967,3.3597910347152005
447,447,Flesh and Bone,Drama|Mystery|Romance,Flesh and Bone,1993,636,3.063679245283019
448,448,Widows' Peak,Drama,Widows' Peak,1994,1204,3.560215946843854
449,449,For Love or Money,Comedy|Romance,For Love or Money,1993,931,3.1106337271750806
450,450,The Firm,Drama|Thriller,"Firm, The (1993)",1993,25689,3.4953871306785005
451,451,Free Willy,Adventure|Children|Drama,Free Willy,1993,8453,2.623447296817698
452,452,Fresh,Crime|Drama|Thriller,Fresh,1994,931,3.8415682062298604
453,453,The Fugitive,Thriller,"Fugitive, The (1993)",1993,49581,3.9856900828946573
454,454,Geronimo: An American Legend,Drama|Western,Geronimo: An American Legend,1993,1054,3.161290322580645
455,455,The Getaway,Action|Adventure|Crime|Drama|Romance|Thriller,"Getaway, The (1994)",1994,1103,2.771078875793291
456,456,Getting Even with Dad,Comedy,Getting Even with Dad,1994,913,2.4342825848849947
457,457,Go Fish,Drama|Romance,Go Fish,1994,904,3.3456858407079646
458,458,A Good Man in Africa,Action|Adventure,A Good Man in Africa,1994,203,2.6157635467980294
459,459,Guilty as Sin,Crime|Drama|Thriller,Guilty as Sin,1993,410,2.8
460,460,Hard Target,Action|Adventure|Crime|Thriller,Hard Target,1993,3149,2.9231502064147348
461,461,Heaven & Earth,Action|Drama|War,Heaven & Earth,1993,723,3.267634854771784
462,462,Hot Shots! Part Deux,Action|Comedy|War,Hot Shots! Part Deux,1993,13521,2.914503365135715
463,463,Live Nude Girls,Comedy,Live Nude Girls,1995,741,3.3832658569500675
464,464,The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy|Romance,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,7347,3.3182931808901595
465,465,The House of the Spirits,Drama|Romance,The House of the Spirits,1993,1279,3.272869429241595
466,466,House Party 3,Comedy,House Party 3,1994,463,2.139308855291577
467,467,The Hudsucker Proxy,Comedy,The Hudsucker Proxy,1994,11268,3.6641817536386228
468,468,I'll Do Anything,Comedy|Drama,I'll Do Anything,1994,731,2.8891928864569083
469,469,In the Army Now,Comedy|War,In the Army Now,1994,1364,2.307184750733138
470,470,In the Line of Fire,Action|Thriller,In the Line of Fire,1993,18836,3.7325069016776387
471,471,In the Name of the Father,Drama,In the Name of the Father,1993,9083,3.925300011009578
472,472,The Inkwell,Comedy|Drama,The Inkwell,1994,229,3.01528384279476
473,473,What's Love Got to Do with It?,Drama|Musical,What's Love Got to Do with It?,1993,4534,3.5492942214380236
474,474,Jimmy Hollywood,Comedy|Crime|Drama,Jimmy Hollywood,1994,277,2.427797833935018
475,475,Judgment Night,Action|Crime|Thriller,Judgment Night,1993,1230,2.9207317073170733
476,476,Jurassic Park,Action|Adventure|Sci-Fi|Thriller,Jurassic Park,1993,59715,3.6647408523821485
477,477,Kalifornia,Drama|Thriller,Kalifornia,1993,5360,3.3337686567164178
478,478,Killing Zoe,Crime|Drama|Thriller,Killing Zoe,1994,2716,3.431701030927835
479,479,King of the Hill,Drama,King of the Hill,1993,587,3.79045996592845
480,480,Lassie,Adventure|Children,Lassie (1994),1994,704,2.8004261363636362
481,481,Last Action Hero,Action|Adventure|Comedy|Fantasy,Last Action Hero,1993,13577,2.7787434632098402
482,482,Life with Mikey,Comedy,Life with Mikey,1993,602,2.6802325581395348
483,483,Lightning Jack,Comedy|Western,Lightning Jack,1994,615,2.6195121951219513
484,484,M. Butterfly,Drama|Romance,M. Butterfly,1993,532,3.4078947368421053
485,485,Made in America,Comedy,Made in America,1993,3032,2.7686345646437993
486,486,Malice,Thriller,Malice,1993,3210,3.3552959501557633
487,487,The Man Without a Face,Drama,The Man Without a Face,1993,5457,3.4144218435037565
488,488,Manhattan Murder Mystery,Comedy|Mystery,Manhattan Murder Mystery,1993,3116,3.652439024390244
489,489,Menace II Society,Action|Crime|Drama,Menace II Society,1993,3699,3.613544201135442
490,490,Executive Decision,Action|Adventure|Thriller,Executive Decision,1996,12190,3.3614438063986873
491,491,In the Realm of the Senses (Ai no corrida),Drama,In the Realm of the Senses (Ai no corrida),1976,653,3.450229709035222
492,492,What Happened Was...,Comedy|Drama|Romance|Thriller,What Happened Was...,1994,413,3.2893462469733654
493,493,Much Ado About Nothing,Comedy|Romance,Much Ado About Nothing (1993),1993,14214,3.894188827916139
494,494,Mr. Jones,Drama|Romance,Mr. Jones (1993),1993,378,2.802910052910053
495,495,Mr. Wonderful,Comedy|Romance,Mr. Wonderful,1993,404,2.7636138613861387
496,496,Mrs. Doubtfire,Comedy|Drama,Mrs. Doubtfire,1993,34392,3.386267155152361
497,497,Naked,Drama,Naked (1993),1993,1897,3.8313125988402743
498,498,The Next Karate Kid,Action|Children|Romance,The Next Karate Kid,1994,3642,2.2840472267984624
499,499,The New Age,Drama,The New Age,1994,140,3.1
500,500,No Escape,Action|Drama|Sci-Fi,No Escape,1994,1136,2.971830985915493
501,501,North,Comedy,North,1994,1293,2.5378963650425366
502,502,Orlando,Drama|Fantasy|Romance,Orlando,1992,1343,3.486224869694713
503,503,A Perfect World,Crime|Drama|Thriller,A Perfect World,1993,3233,3.510516548097742
504,504,Philadelphia,Drama,Philadelphia,1993,19489,3.814998204115142
505,505,The Piano,Drama|Romance,The Piano,1993,17068,3.689946097961097
506,506,Poetic Justice,Drama,Poetic Justice,1993,879,2.7428896473265074
507,507,The Program,Action|Drama,The Program,1993,1665,3.1471471471471473
508,508,The Puppet Masters,Horror|Sci-Fi,The Puppet Masters,1994,1239,2.9188861985472156
509,509,Radioland Murders,Comedy|Mystery|Romance,Radioland Murders,1994,572,2.9361888111888113
510,510,The Ref,Comedy,The Ref,1994,4681,3.4597308267464215
